Time,Channel A
(s),(mV)

0.00000000,46.61702000
0.00033334,29.32829000
0.00066669,7.84325600
0.00100003,7.58384900
0.00133338,-7.49229400
0.00166672,-35.98132000
0.00200006,-31.95288000
0.00233341,-25.68132000
0.00266675,-27.68029000
0.00300010,-32.48695000
0.00333344,-27.48192000
0.00366678,-2.74666600
0.00400013,-2.15155500
0.00433347,6.37836800
0.00466682,22.50740000
0.00500016,33.89080000
0.00533350,47.63939000
0.00566685,75.41123000
0.00600019,94.62263000
0.00633354,88.15271000
0.00666688,95.66026000
0.00700022,110.64480000
0.00733357,129.65790000
0.00766691,113.72720000
0.00800026,130.35980000
0.00833360,111.24000000
0.00866694,106.17390000
0.00900029,110.17180000
0.00933363,94.37849000
0.00966698,69.32279000
0.01000032,50.43184000
0.01033366,23.05673000
0.01066701,13.18400000
0.01100035,-9.36918200
0.01133370,-25.95599000
0.01166704,-28.87051000
0.01200038,-33.76873000
0.01233373,-44.74013000
0.01266707,-58.58028000
0.01300042,-36.46962000
0.01333376,-57.74102000
0.01366710,-51.16428000
0.01400045,-22.72103000
0.01433379,-14.52681000
0.01466714,-3.00607300
0.01500048,14.89303000
0.01533382,51.13376000
0.01566717,74.11420000
0.01600051,97.75078000
0.01633386,118.28970000
0.01666720,118.62540000
0.01700054,112.76590000
0.01733389,103.30510000
0.01766723,117.40470000
0.01800058,104.31230000
0.01833392,109.92770000
0.01866726,126.20930000
0.01900061,111.05680000
0.01933395,95.69078000
0.01966730,74.12946000
0.02000064,60.15198000
0.02033398,40.00977000
0.02066733,19.24192000
0.02100067,7.00399700
0.02133402,-4.68459100
0.02166736,-24.67421000
0.02200070,-16.76992000
0.02233405,-31.58666000
0.02266739,-34.45539000
0.02300074,-36.51539000
0.02333408,-25.13199000
0.02366742,-31.76977000
0.02400077,-17.54814000
0.02433411,9.53703300
0.02466746,18.41792000
0.02500080,20.72207000
0.02533414,55.69627000
0.02566749,72.78664000
0.02600083,87.63390000
0.02633418,104.48010000
0.02666752,122.51650000
0.02700086,130.03940000
0.02733421,105.94500000
0.02766755,120.80750000
0.02800090,110.30920000
0.02833424,112.26230000
0.02866758,118.90010000
0.02900093,94.83626000
0.02933427,75.27390000
0.02966762,61.84576000
0.03000096,39.07895000
0.03033430,31.95288000
0.03066765,3.87585000
0.03100099,-7.17184900
0.03133434,-14.89303000
0.03166768,-17.65496000
0.03200103,-49.05850000
0.03233437,-57.89361000
0.03266771,-51.45420000
0.03300106,-47.62413000
0.03333440,-46.61702000
0.03366775,-51.59154000
0.03400109,-39.76562000
0.03433443,-10.75777000
0.03466778,-2.59407300
0.03500112,9.81170100
0.03533447,44.11450000
0.03566781,60.22827000
0.03600115,77.36442000
0.03633450,84.39893000
0.03666784,104.70900000
0.03700119,111.95710000
0.03733453,117.34370000
0.03766787,129.67310000
0.03800122,112.59800000
0.03833456,122.15030000
0.03866791,129.18480000
0.03900125,109.65300000
0.03933459,94.01226000
0.03966794,78.08160000
0.04000128,61.86102000
0.04033463,38.89584000
0.04066797,14.46577000
0.04100131,7.55333000
0.04133466,-17.24296000
0.04166800,-27.17673000
0.04200135,-30.03021000
0.04233469,-41.55095000
0.04266803,-31.06784000
0.04300138,-35.66088000
0.04333472,-10.20844000
0.04366807,-30.54902000
0.04400141,-16.87673000
0.04433475,-11.12400000
0.04466810,5.58488700
0.04500144,28.45851000
0.04533479,65.09598000
0.04566813,67.99523000
0.04600147,69.35331000
0.04633482,93.02041000
0.04666816,123.34050000
0.04700151,125.15640000
0.04733485,115.89400000
0.04766819,123.84410000
0.04800154,110.98060000
0.04833488,116.06190000
0.04866823,117.77090000
0.04900157,107.85240000
0.04933491,82.85774000
0.04966826,73.29019000
0.05000160,51.14902000
0.05033495,26.67318000
0.05066829,8.51466400
0.05100163,-13.01614000
0.05133498,-15.77807000
0.05166832,-31.98340000
0.05200167,-40.55910000
0.05233501,-40.77273000
0.05266835,-55.33005000
0.05300170,-43.25998000
0.05333504,-46.06768000
0.05366839,-35.84399000
0.05400173,-21.53081000
0.05433507,3.63170200
0.05466842,-0.38148130
0.05500176,15.99170000
0.05533511,47.16635000
0.05566845,71.85583000
0.05600179,93.55448000
