Time,Channel A
(s),(mV)

0.00000000,35.17258000
0.00033334,29.29777000
0.00066669,13.38237000
0.00100003,31.08310000
0.00133338,25.29984000
0.00166672,36.39332000
0.00200006,27.98547000
0.00233341,30.42695000
0.00266675,45.39628000
0.00300010,55.60472000
0.00333344,62.16620000
0.00366678,84.39893000
0.00400013,96.60634000
0.00433347,116.84010000
0.00466682,131.16850000
0.00500016,142.35360000
0.00533350,151.21920000
0.00566685,150.16630000
0.00600019,150.53250000
0.00633354,140.15630000
0.00666688,155.67490000
0.00700022,144.42880000
0.00733357,145.13080000
0.00766691,129.84100000
0.00800026,110.27860000
0.00833360,95.26352000
0.00866694,64.74501000
0.00900029,47.97509000
0.00933363,32.50221000
0.00966698,25.45243000
0.01000032,19.48607000
0.01033366,25.39140000
0.01066701,21.39347000
0.01100035,9.94903400
0.01133370,6.27155400
0.01166704,6.83614600
0.01200038,26.44429000
0.01233373,27.78710000
0.01266707,24.14014000
0.01300042,12.11585000
0.01333376,47.68517000
0.01366710,73.29019000
0.01400045,114.42910000
0.01433379,129.59680000
0.01466714,131.07700000
0.01500048,127.55210000
0.01533382,121.23480000
0.01566717,145.84790000
0.01600051,148.28940000
0.01633386,139.79000000
0.01666720,145.81740000
0.01700054,146.48880000
0.01733389,140.88870000
0.01766723,131.12280000
0.01800058,123.20320000
0.01833392,95.41611000
0.01866726,83.33078000
0.01900061,69.79583000
0.01933395,46.98324000
0.01966730,41.03213000
0.02000064,36.42384000
0.02033398,30.62532000
0.02066733,3.02133200
0.02100067,22.24799000
0.02133402,24.75051000
0.02166736,16.70888000
0.02200070,20.46266000
0.02233405,31.18991000
0.02266739,46.08295000
0.02300074,64.53138000
0.02333408,76.96767000
0.02366742,84.12427000
0.02400077,100.97050000
0.02433411,101.87080000
0.02466746,109.34780000
0.02500080,130.72600000
0.02533414,147.16020000
0.02566749,143.84900000
0.02600083,140.84290000
0.02633418,149.80010000
0.02666752,136.70770000
0.02700086,132.17570000
0.02733421,123.87460000
0.02766755,113.14740000
0.02800090,100.81790000
0.02833424,88.99197000
0.02866758,66.02679000
0.02900093,51.63731000
0.02933427,38.86532000
0.02966762,21.08829000
0.03000096,6.43940500
0.03033430,4.01318400
0.03066765,9.84221800
0.03100099,-9.06399600
0.03133434,-2.80770300
0.03166768,-0.73244420
0.03200103,10.57466000
0.03233437,2.91451700
0.03266771,-1.44962900
0.03300106,5.02029500
0.03333440,26.61214000
0.03366775,49.31791000
0.03400109,84.58204000
0.03433443,104.66320000
0.03466778,97.91863000
0.03500112,116.24500000
0.03533447,128.05560000
0.03566781,140.44620000
0.03600115,133.99150000
0.03633450,144.71880000
0.03666784,130.87860000
0.03700119,136.66190000
0.03733453,128.46770000
0.03766787,127.75050000
0.03800122,111.04160000
0.03833456,90.73153000
0.03866791,63.98205000
0.03900125,46.63228000
0.03933459,33.69243000
0.03966794,12.78725000
0.04000128,21.08829000
0.04033463,17.09036000
0.04066797,-6.25629400
0.04100131,-1.77007300
0.04133466,4.74562800
0.04166800,0.59511090
0.04200135,11.32237000
0.04233469,20.46266000
0.04266803,38.86532000
0.04300138,48.49391000
0.04333472,56.35242000
0.04366807,79.04294000
0.04400141,105.83820000
0.04433475,108.85950000
0.04466810,129.01700000
0.04500144,130.68030000
0.04533479,135.89890000
0.04566813,119.81570000
0.04600147,136.20410000
0.04633482,121.02110000
0.04666816,148.47250000
0.04700151,132.75550000
0.04733485,123.63050000
0.04766819,97.82708000
0.04800154,89.92278000
0.04833488,76.79983000
0.04866823,51.88146000
0.04900157,32.45643000
0.04933491,18.70784000
0.04966826,8.40784900
0.05000160,-5.61540600
0.05033495,-9.52177400
0.05066829,0.42725910
0.05100163,-8.04162700
0.05133498,-23.85021000
0.05166832,-7.35496000
0.05200167,-7.43125700
0.05233501,-12.97037000
0.05266835,-8.97244200
0.05300170,7.52281200
0.05333504,26.33747000
0.05366839,58.61079000
0.05400173,65.72160000
0.05433507,74.93819000
0.05466842,92.34900000
0.05500176,100.94000000
0.05533511,112.73540000
0.05566845,125.53790000
0.05600179,121.09740000
0.05633514,124.40870000
0.05666848,114.23080000
0.05700183,129.35270000
0.05733517,120.51760000
