Time,Channel A
(s),(mV)

0.00000000,90.13641000
0.00033334,98.05597000
0.00066669,86.03167000
0.00100003,97.21671000
0.00133338,102.67950000
0.00166672,85.89434000
0.00200006,106.43330000
0.00233341,79.34812000
0.00266675,71.88634000
0.00300010,55.22324000
0.00333344,34.16547000
0.00366678,23.08725000
0.00400013,-2.07525800
0.00433347,-14.51155000
0.00466682,-37.33939000
0.00500016,-56.53553000
0.00533350,-53.51420000
0.00566685,-52.55287000
0.00600019,-74.02264000
0.00633354,-63.69213000
0.00666688,-70.31464000
0.00700022,-56.55079000
0.00733357,-42.54280000
0.00766691,-50.32502000
0.00800026,-34.97421000
0.00833360,-28.39747000
0.00866694,-1.83111000
0.00900029,36.30176000
0.00933363,63.72264000
0.00966698,68.63612000
0.01000032,72.34412000
0.01033366,92.88307000
0.01066701,94.33270000
0.01100035,82.32367000
0.01133370,106.06710000
0.01166704,91.06723000
0.01200038,88.25953000
0.01233373,80.55360000
0.01266707,64.54664000
0.01300042,58.94650000
0.01333376,31.41880000
0.01366710,6.75985000
0.01400045,-11.42918000
0.01433379,-22.70577000
0.01466714,-37.84295000
0.01500048,-59.41954000
0.01533382,-52.94961000
0.01566717,-48.86013000
0.01600051,-40.19287000
0.01633386,-61.76946000
0.01666720,-45.86932000
0.01700054,-48.12769000
0.01733389,-55.36057000
0.01766723,-39.88769000
0.01800058,-9.01821900
0.01833392,9.53703300
0.01866726,21.30192000
0.01900061,50.96591000
0.01933395,63.11227000
0.01966730,77.85271000
0.02000064,89.03775000
0.02033398,90.94515000
0.02066733,68.02576000
0.02100067,106.49430000
0.02133402,76.64723000
0.02166736,91.02145000
0.02200070,80.91982000
0.02233405,89.84649000
0.02266739,63.75316000
0.02300074,37.18680000
0.02333408,25.63555000
0.02366742,3.20444300
0.02400077,-5.72222000
0.02433411,-24.61318000
0.02466746,-48.61598000
0.02500080,-44.72487000
0.02533414,-51.24057000
0.02566749,-64.02782000
0.02600083,-77.27286000
0.02633418,-55.83361000
0.02666752,-81.13345000
0.02700086,-61.09805000
0.02733421,-47.13583000
0.02766755,-43.03109000
0.02800090,-22.21747000
0.02833424,6.48518300
0.02866758,41.99347000
0.02900093,44.34339000
0.02933427,67.21701000
0.02966762,92.01330000
0.03000096,92.12011000
0.03033430,75.68590000
0.03066765,96.57582000
0.03100099,92.41003000
0.03133434,89.19034000
0.03166768,89.84649000
0.03200103,94.97359000
0.03233437,82.12530000
0.03266771,64.71449000
0.03300106,60.76235000
0.03333440,43.83984000
0.03366775,18.32636000
0.03400109,3.63170200
0.03433443,-14.41999000
0.03466778,-38.80428000
0.03500112,-44.05347000
0.03533447,-40.23866000
0.03566781,-51.39317000
0.03600115,-47.99035000
0.03633450,-39.42991000
0.03666784,-57.72576000
0.03700119,-37.88873000
0.03733453,-31.63243000
0.03766787,-25.33036000
0.03800122,-3.20444300
0.03833456,19.40977000
0.03866791,36.01184000
0.03900125,68.75820000
0.03933459,76.40308000
0.03966794,89.60234000
0.04000128,80.01953000
0.04033463,73.04604000
0.04066797,80.03479000
0.04100131,104.25120000
0.04133466,87.90856000
0.04166800,83.42234000
0.04200135,83.60545000
0.04233469,92.02856000
0.04266803,73.96160000
0.04300138,48.66176000
0.04333472,19.82177000
0.04366807,5.26444200
0.04400141,-9.61333000
0.04433475,-28.83999000
0.04466810,-47.73095000
0.04500144,-46.22028000
0.04533479,-56.64235000
0.04566813,-60.67079000
0.04600147,-76.79983000
0.04633482,-63.63109000
0.04666816,-76.17419000
0.04700151,-47.68517000
0.04733485,-42.95480000
0.04766819,-47.79198000
0.04800154,-34.88266000
0.04833488,-28.70266000
0.04866823,2.39570300
0.04900157,41.79509000
0.04933491,53.66680000
0.04966826,69.53642000
0.05000160,79.62279000
0.05033495,96.43848000
0.05066829,101.47400000
0.05100163,87.46604000
0.05133498,90.97568000
0.05166832,96.62160000
0.05200167,86.71834000
0.05233501,75.31967000
0.05266835,64.66872000
0.05300170,45.79302000
0.05333504,24.35377000
0.05366839,7.12607100
0.05400173,-7.30918300
0.05433507,-23.92651000
0.05466842,-43.22947000
0.05500176,-43.33628000
0.05533511,-52.29346000
0.05566845,-69.47539000
