Time,Channel A
(s),(mV)

0.00000000,-37.00369000
0.00033334,-17.39555000
0.00066669,-9.96429300
0.00100003,-18.21955000
0.00133338,-8.02636700
0.00166672,19.79125000
0.00200006,41.04739000
0.00233341,52.36976000
0.00266675,73.42753000
0.00300010,100.78740000
0.00333344,129.13910000
0.00366678,134.93760000
0.00400013,129.24590000
0.00433347,131.62630000
0.00466682,127.27740000
0.00500016,134.34250000
0.00533350,147.23650000
0.00566685,118.01510000
0.00600019,100.22280000
0.00633354,81.83537000
0.00666688,71.56590000
0.00700022,62.01361000
0.00733357,38.92636000
0.00766691,20.08118000
0.00800026,9.47599600
0.00833360,-0.67140720
0.00866694,-0.13733330
0.00900029,-23.72814000
0.00933363,-31.99866000
0.00966698,-13.32133000
0.01000032,-9.49125600
0.01033366,-6.19525700
0.01066701,-14.75570000
0.01100035,-1.40385100
0.01133370,21.39347000
0.01166704,39.70458000
0.01200038,51.04220000
0.01233373,73.96160000
0.01266707,105.70090000
0.01300042,123.84410000
0.01333376,130.55820000
0.01366710,149.26600000
0.01400045,123.43210000
0.01433379,136.31090000
0.01466714,116.67230000
0.01500048,139.72900000
0.01533382,132.64870000
0.01566717,127.07910000
0.01600051,110.09550000
0.01633386,88.96145000
0.01666720,63.41746000
0.01700054,53.51420000
0.01733389,33.84502000
0.01766723,14.38948000
0.01800058,-4.04370200
0.01833392,-17.28873000
0.01866726,-5.75273800
0.01900061,-9.52177400
0.01933395,-36.89687000
0.01966730,-27.86340000
0.02000064,-30.47273000
0.02033398,-12.10059000
0.02066733,-28.07703000
0.02100067,-16.96829000
0.02133402,-1.92266600
0.02166736,18.93673000
0.02200070,52.75124000
0.02233405,80.20264000
0.02266739,80.00427000
0.02300074,111.08740000
0.02333408,128.40660000
0.02366742,116.79430000
0.02400077,120.74650000
0.02433411,158.20790000
0.02466746,122.68440000
0.02500080,135.04440000
0.02533414,139.24070000
0.02566749,134.89180000
0.02600083,112.38440000
0.02633418,92.85255000
0.02666752,68.25465000
0.02700086,56.01672000
0.02733421,31.61717000
0.02766755,11.74963000
0.02800090,-4.73036900
0.02833424,-9.56755300
0.02866758,-16.37318000
0.02900093,-7.37022000
0.02933427,-13.32133000
0.02966762,-26.29169000
0.03000096,-10.45259000
0.03033430,-16.15955000
0.03066765,-0.68666640
0.03100099,22.70577000
0.03133434,37.20206000
0.03166768,48.64650000
0.03200103,69.36857000
0.03233437,71.88634000
0.03266771,96.05700000
0.03300106,126.52970000
0.03333440,122.53180000
0.03366775,126.51450000
0.03400109,124.53080000
0.03433443,137.01280000
0.03466778,138.92020000
0.03500112,123.08110000
0.03533447,144.01680000
0.03566781,123.96620000
0.03600115,107.59300000
0.03633450,92.59315000
0.03666784,77.05923000
0.03700119,52.81228000
0.03733453,30.86947000
0.03766787,12.19214000
0.03800122,-4.88296100
0.03833456,-13.84014000
0.03866791,-21.65288000
0.03900125,-16.75466000
0.03933459,-24.33851000
0.03966794,-40.58961000
0.04000128,-22.99570000
0.04033463,-10.66622000
0.04066797,-7.49229400
0.04100131,-3.98266500
0.04133466,11.13926000
0.04166800,21.11881000
0.04200135,54.00250000
0.04233469,75.71642000
0.04266803,90.97568000
0.04300138,106.89110000
0.04333472,119.31210000
0.04366807,111.57570000
0.04400141,110.99580000
0.04433475,149.22020000
0.04466810,116.61120000
0.04500144,131.26010000
0.04533479,134.17460000
0.04566813,129.82570000
0.04600147,121.95200000
0.04633482,104.73950000
0.04666816,85.84856000
0.04700151,60.45716000
0.04733485,32.10547000
0.04766819,14.31318000
0.04800154,3.79955400
0.04833488,-9.01821900
0.04866823,-12.11585000
0.04900157,-9.55229300
0.04933491,-23.51451000
0.04966826,-13.79437000
0.05000160,-19.44029000
0.05033495,-11.79540000
0.05066829,-17.48710000
0.05100163,-17.47185000
0.05133498,4.45570200
0.05166832,11.47496000
0.05200167,53.02591000
0.05233501,84.36842000
0.05266835,98.31538000
0.05300170,101.41300000
0.05333504,118.88480000
0.05366839,145.95480000
0.05400173,131.87050000
0.05433507,117.89300000
0.05466842,135.27330000
0.05500176,136.86020000
0.05533511,130.98540000
0.05566845,116.51970000
0.05600179,100.20750000
0.05633514,88.19849000
