Time,Channel A
(s),(mV)

0.00000000,72.28308000
0.00033334,86.71834000
0.00066669,86.56575000
0.00100003,71.73376000
0.00133338,75.64012000
0.00166672,60.57924000
0.00200006,47.56310000
0.00233341,28.04651000
0.00266675,6.50044200
0.00300010,-12.43629000
0.00333344,-32.97525000
0.00366678,-41.45939000
0.00400013,-47.50206000
0.00433347,-40.42176000
0.00466682,-57.37479000
0.00500016,-61.43375000
0.00533350,-60.28931000
0.00566685,-52.64442000
0.00600019,-46.44917000
0.00633354,-26.32221000
0.00666688,-38.42280000
0.00700022,-33.47880000
0.00733357,-13.79437000
0.00766691,38.11761000
0.00800026,48.40235000
0.00833360,72.87819000
0.00866694,83.25449000
0.00900029,75.36546000
0.00933363,80.50783000
0.00966698,80.73672000
0.01000032,75.39597000
0.01033366,81.19450000
0.01066701,72.72560000
0.01100035,83.45286000
0.01133370,85.13138000
0.01166704,60.53346000
0.01200038,42.83273000
0.01233373,31.69347000
0.01266707,12.55837000
0.01300042,-6.46992300
0.01333376,-25.54399000
0.01366710,-29.28251000
0.01400045,-37.70562000
0.01433379,-31.00680000
0.01466714,-34.94369000
0.01500048,-52.82754000
0.01533382,-25.43718000
0.01566717,-43.04636000
0.01600051,-44.22132000
0.01633386,-26.81051000
0.01666720,-5.43229400
0.01700054,10.87985000
0.01733389,7.12607100
0.01766723,29.69451000
0.01800058,45.21317000
0.01833392,74.02264000
0.01866726,80.72146000
0.01900061,91.20457000
0.01933395,85.48234000
0.01966730,70.25361000
0.02000064,78.12738000
0.02033398,84.21582000
0.02066733,72.25256000
0.02100067,81.83537000
0.02133402,86.00115000
0.02166736,60.33509000
0.02200070,42.64961000
0.02233405,24.78103000
0.02266739,10.31526000
0.02300074,-7.99584900
0.02333408,-27.32932000
0.02366742,-35.52354000
0.02400077,-47.92932000
0.02433411,-37.43095000
0.02466746,-43.36680000
0.02500080,-63.29538000
0.02533414,-43.64147000
0.02566749,-58.45820000
0.02600083,-46.20502000
0.02633418,-37.36991000
0.02666752,-29.00784000
0.02700086,-21.53081000
0.02733421,-1.22074000
0.02766755,20.90518000
0.02800090,29.74029000
0.02833424,51.43894000
0.02866758,58.67183000
0.02900093,55.20798000
0.02933427,72.40516000
0.02966762,77.44071000
0.03000096,72.77138000
0.03033430,87.35923000
0.03066765,84.04797000
0.03100099,76.34205000
0.03133434,81.31657000
0.03166768,58.09198000
0.03200103,36.01184000
0.03233437,15.67125000
0.03266771,-0.65614790
0.03300106,-13.53496000
0.03333440,-24.24695000
0.03366775,-36.86636000
0.03400109,-34.05865000
0.03433443,-36.24073000
0.03466778,-41.96295000
0.03500112,-28.87051000
0.03533447,-36.75954000
0.03566781,-31.18991000
0.03600115,-32.56325000
0.03633450,-36.69851000
0.03666784,-34.16547000
0.03700119,-16.69362000
0.03733453,11.42918000
0.03766787,22.44636000
0.03800122,20.78310000
0.03833456,52.01880000
0.03866791,52.12561000
0.03900125,77.54753000
0.03933459,92.97463000
0.03966794,66.37775000
0.04000128,81.97271000
0.04033463,67.78161000
0.04066797,85.98589000
0.04100131,74.99923000
0.04133466,75.28915000
0.04166800,59.00753000
0.04200135,42.16132000
0.04233469,27.45140000
0.04266803,9.75066400
0.04300138,-8.04162700
0.04333472,-27.54295000
0.04366807,-35.09629000
0.04400141,-31.31199000
0.04433475,-32.09021000
0.04466810,-67.17123000
0.04500144,-62.95968000
0.04533479,-49.47050000
0.04566813,-61.38798000
0.04600147,-52.87331000
0.04633482,-37.26310000
0.04666816,-24.04858000
0.04700151,-17.42607000
0.04733485,11.12400000
0.04766819,37.52250000
0.04800154,53.22428000
0.04833488,59.29746000
0.04866823,68.97182000
0.04900157,75.30441000
0.04933491,52.85806000
0.04966826,94.45478000
0.05000160,82.32367000
0.05033495,86.09271000
0.05066829,88.39686000
0.05100163,78.52412000
0.05133498,74.37360000
0.05166832,55.08591000
0.05200167,35.20310000
0.05233501,25.25406000
0.05266835,3.28074000
0.05300170,-10.17792000
0.05333504,-21.43925000
0.05366839,-31.58666000
0.05400173,-29.63347000
0.05433507,-41.16946000
0.05466842,-62.01361000
0.05500176,-34.68428000
0.05533511,-45.41154000
0.05566845,-40.71169000
