Time,Channel A
(s),(V)

0.00000000,0.07300027
0.00033334,0.10638750
0.00066669,0.09393597
0.00100003,0.09643849
0.00133338,0.09454634
0.00166672,0.09619434
0.00200006,0.09344768
0.00233341,0.08301035
0.00266675,0.07159642
0.00300010,0.05230872
0.00333344,0.02307199
0.00366678,0.00598163
0.00400013,-0.02337718
0.00433347,-0.03863643
0.00466682,-0.05444502
0.00500016,-0.05438399
0.00533350,-0.04821924
0.00566685,-0.04223762
0.00600019,-0.04986724
0.00633354,-0.04052858
0.00666688,-0.03051851
0.00700022,-0.03949095
0.00733357,-0.01702933
0.00766691,-0.00054933
0.00800026,0.00964385
0.00833360,0.02081362
0.00866694,0.03411970
0.00900029,0.04272591
0.00933363,0.06653035
0.00966698,0.08722190
0.01000032,0.10364090
0.01033366,0.08929716
0.01066701,0.09814753
0.01100035,0.10510570
0.01133370,0.10797450
0.01166704,0.08734398
0.01200038,0.07934812
0.01233373,0.07135227
0.01266707,0.04309214
0.01300042,0.02899258
0.01333376,0.00860622
0.01366710,-0.00445570
0.01400045,-0.02349925
0.01433379,-0.03534044
0.01466714,-0.03894162
0.01500048,-0.05920591
0.01533382,-0.05420087
0.01566717,-0.04620502
0.01600051,-0.07385479
0.01633386,-0.05005036
0.01666720,-0.07177953
0.01700054,-0.04638813
0.01733389,-0.04046755
0.01766723,-0.01977599
0.01800058,-0.00762963
0.01833392,0.00628681
0.01866726,0.05450606
0.01900061,0.06744590
0.01933395,0.08276620
0.01966730,0.09076205
0.02000064,0.07342754
0.02033398,0.08032472
0.02066733,0.09570605
0.02100067,0.09234901
0.02133402,0.09057894
0.02166736,0.11181980
0.02200070,0.08062990
0.02233405,0.07409894
0.02266739,0.05114902
0.02300074,0.03479110
0.02333408,0.00866726
0.02366742,0.00286874
0.02400077,-0.00366222
0.02433411,-0.01910459
0.02466746,-0.02978607
0.02500080,-0.04553362
0.02533414,-0.05047762
0.02566749,-0.03656118
0.02600083,-0.03668325
0.02633418,-0.04980621
0.02666752,-0.03326517
0.02700086,-0.02392651
0.02733421,-0.00836207
0.02766755,-0.00201422
0.02800090,0.02801599
0.02833424,0.03735466
0.02866758,0.06207465
0.02900093,0.08069094
0.02933427,0.09161656
0.02966762,0.07916501
0.03000096,0.08099613
0.03033430,0.09100620
0.03066765,0.10443430
0.03100099,0.08679464
0.03133434,0.10565510
0.03166768,0.08929716
0.03200103,0.07947020
0.03233437,0.08600116
0.03266771,0.05664235
0.03300106,0.03045747
0.03333440,0.01586962
0.03366775,-0.00604267
0.03400109,-0.00439467
0.03433443,-0.02606281
0.03466778,-0.03668325
0.03500112,-0.03723258
0.03533447,-0.06073184
0.03566781,-0.06604205
0.03600115,-0.05340739
0.03633450,-0.05829035
0.03666784,-0.05706961
0.03700119,-0.03332621
0.03733453,-0.03405866
0.03766787,-0.02288888
0.03800122,-0.00054933
0.03833456,0.02044740
0.03866791,0.03985717
0.03900125,0.05084383
0.03933459,0.06860561
0.03966794,0.06732383
0.04000128,0.07776116
0.04033463,0.09021272
0.04066797,0.09155553
0.04100131,0.11017180
0.04133466,0.08069094
0.04166800,0.09662160
0.04200135,0.11035490
0.04233469,0.09356975
0.04266803,0.05847346
0.04300138,0.03491317
0.04333472,0.03912473
0.04366807,0.01086459
0.04400141,-0.00231941
0.04433475,-0.02948088
0.04466810,-0.02520829
0.04500144,-0.04321421
0.04533479,-0.04107791
0.04566813,-0.05395672
0.04600147,-0.03894162
0.04633482,-0.05188147
0.04666816,-0.02508621
0.04700151,-0.04425184
0.04733485,-0.04046755
0.04766819,-0.03051851
0.04800154,0.00677511
0.04833488,0.03717154
0.04866823,0.03698843
0.04900157,0.04925688
0.04933491,0.06933805
0.04966826,0.08954131
0.05000160,0.09265420
0.05033495,0.09460738
0.05066829,0.09845271
0.05100163,0.09723197
0.05133498,0.10437330
0.05166832,0.07269509
0.05200167,0.09241004
0.05233501,0.06823939
0.05266835,0.05835139
0.05300170,0.04107791
0.05333504,0.01391644
0.05366839,-0.00854518
0.05400173,-0.01532029
0.05433507,-0.02087466
0.05466842,-0.03167821
0.05500176,-0.04779199
0.05533511,-0.06524857
0.05566845,-0.06653035
0.05600179,-0.05871761
0.05633514,-0.06573687
