Time,Channel A
(s),(mV)

0.00000000,-39.01791000
0.00033334,-52.72072000
0.00066669,-59.14487000
0.00100003,-69.18546000
0.00133338,-52.93435000
0.00166672,-67.18649000
0.00200006,-54.62813000
0.00233341,-62.04412000
0.00266675,-52.93435000
0.00300010,-45.73198000
0.00333344,-37.56828000
0.00366678,-31.80028000
0.00400013,-28.33643000
0.00433347,-2.60933200
0.00466682,16.76992000
0.00500016,29.77081000
0.00533350,36.11865000
0.00566685,47.24265000
0.00600019,55.89465000
0.00633354,41.87139000
0.00666688,54.32294000
0.00700022,39.39939000
0.00733357,36.91213000
0.00766691,48.11243000
0.00800026,32.76162000
0.00833360,23.51451000
0.00866694,8.16370100
0.00900029,-4.91348000
0.00933363,-21.33244000
0.00966698,-36.80532000
0.01000032,-57.46635000
0.01033366,-54.90280000
0.01066701,-55.81835000
0.01100035,-59.11435000
0.01133370,-78.27998000
0.01166704,-76.32679000
0.01200038,-78.37153000
0.01233373,-59.51109000
0.01266707,-50.11139000
0.01300042,-64.19568000
0.01333376,-56.41346000
0.01366710,-47.94458000
0.01400045,-6.45466400
0.01433379,13.51970000
0.01466714,29.37406000
0.01500048,47.07480000
0.01533382,47.53257000
0.01566717,39.15525000
0.01600051,23.95703000
0.01633386,50.05035000
0.01666720,43.67199000
0.01700054,44.46547000
0.01733389,42.46650000
0.01766723,42.19184000
0.01800058,34.24176000
0.01833392,29.40458000
0.01866726,5.64592400
0.01900061,-13.67229000
0.01933395,-25.13199000
0.01966730,-40.17762000
0.02000064,-46.69331000
0.02033398,-66.19464000
0.02066733,-55.65050000
0.02100067,-56.39820000
0.02133402,-58.68709000
0.02166736,-60.18250000
0.02200070,-60.35035000
0.02233405,-43.33628000
0.02266739,-55.49791000
0.02300074,-60.50294000
0.02333408,-47.59361000
0.02366742,-28.45851000
0.02400077,-21.13407000
0.02433411,0.59511090
0.02466746,14.78622000
0.02500080,27.42088000
0.02533414,30.62532000
0.02566749,36.31702000
0.02600083,49.63836000
0.02633418,62.15094000
0.02666752,44.72487000
0.02700086,61.72368000
0.02733421,48.99746000
0.02766755,39.68932000
0.02800090,25.77288000
0.02833424,20.79836000
0.02866758,3.93688800
0.02900093,-8.52992300
0.02933427,-32.42591000
0.02966762,-43.24472000
0.03000096,-47.88354000
0.03033430,-58.07672000
0.03066765,-70.77242000
0.03100099,-71.53539000
0.03133434,-66.46931000
0.03166768,-92.04382000
0.03200103,-62.74605000
0.03233437,-69.79583000
0.03266771,-76.52515000
0.03300106,-69.59746000
0.03333440,-53.80413000
0.03366775,-38.48384000
0.03400109,-39.76562000
0.03433443,-12.03955000
0.03466778,15.44236000
0.03500112,20.24903000
0.03533447,42.63435000
0.03566781,49.79095000
0.03600115,62.95968000
0.03633450,42.54280000
0.03666784,57.19168000
0.03700119,46.11346000
0.03733453,62.94442000
0.03766787,47.30369000
0.03800122,37.78191000
0.03833456,14.55733000
0.03866791,2.68562900
0.03900125,-9.26236700
0.03933459,-26.73421000
0.03966794,-35.96606000
0.04000128,-35.78295000
0.04033463,-48.81435000
0.04066797,-64.69923000
0.04100131,-70.05524000
0.04133466,-59.99939000
0.04166800,-63.93628000
0.04200135,-50.55391000
0.04233469,-67.97997000
0.04266803,-51.49998000
0.04300138,-46.09821000
0.04333472,-32.25806000
0.04366807,-16.58681000
0.04400141,-5.56962800
0.04433475,1.22074000
0.04466810,13.97748000
0.04500144,24.24695000
0.04533479,47.02902000
0.04566813,48.50917000
0.04600147,41.93243000
0.04633482,33.79925000
0.04666816,63.28012000
0.04700151,33.96710000
0.04733485,53.62102000
0.04766819,44.22132000
0.04800154,40.48280000
0.04833488,30.47273000
0.04866823,3.49436900
0.04900157,-9.33866300
0.04933491,-23.80444000
0.04966826,-28.06177000
0.05000160,-42.66488000
0.05033495,-63.95153000
0.05066829,-61.78472000
0.05100163,-73.29019000
0.05133498,-83.23923000
0.05166832,-73.03078000
0.05200167,-82.82722000
0.05233501,-90.71627000
0.05266835,-61.61687000
0.05300170,-57.49687000
0.05333504,-51.77465000
0.05366839,-37.72087000
0.05400173,-27.02414000
0.05433507,3.69273900
0.05466842,23.34666000
0.05500176,34.60799000
0.05533511,46.38813000
