Time,Channel A
(s),(mV)

0.00000000,64.68398000
0.00033334,58.29035000
0.00066669,34.45539000
0.00100003,16.52577000
0.00133338,-1.03762900
0.00166672,-20.23377000
0.00200006,-28.80947000
0.00233341,-36.07288000
0.00266675,-46.90694000
0.00300010,-55.92516000
0.00333344,-68.10205000
0.00366678,-50.26398000
0.00400013,-55.65050000
0.00433347,-60.28931000
0.00466682,-47.10532000
0.00500016,-33.60088000
0.00533350,-30.18280000
0.00566685,-10.11689000
0.00600019,-2.02948100
0.00633354,6.14947900
0.00666688,24.10962000
0.00700022,40.75747000
0.00733357,62.65450000
0.00766691,72.64931000
0.00800026,59.52635000
0.00833360,52.30872000
0.00866694,69.32279000
0.00900029,59.67894000
0.00933363,76.47938000
0.00966698,47.62413000
0.01000032,51.97302000
0.01033366,48.08191000
0.01066701,33.60088000
0.01100035,15.65599000
0.01133370,-11.76488000
0.01166704,-21.74444000
0.01200038,-31.03732000
0.01233373,-47.10532000
0.01266707,-59.31272000
0.01300042,-70.92501000
0.01333376,-65.73686000
0.01366710,-54.90280000
0.01400045,-85.31448000
0.01433379,-60.89968000
0.01466714,-68.01050000
0.01500048,-57.17642000
0.01533382,-50.24873000
0.01566717,-34.16547000
0.01600051,-32.01391000
0.01633386,-15.10666000
0.01666720,13.18400000
0.01700054,27.26829000
0.01733389,40.81850000
0.01766723,60.07568000
0.01800058,65.47746000
0.01833392,82.07952000
0.01866726,67.59850000
0.01900061,71.55064000
0.01933395,66.45405000
0.01966730,72.84767000
0.02000064,68.25465000
0.02033398,54.23139000
0.02066733,40.02502000
0.02100067,13.99273000
0.02133402,12.72622000
0.02166736,-17.96014000
0.02200070,-26.82577000
0.02233405,-26.96310000
0.02266739,-40.95584000
0.02300074,-54.59761000
0.02333408,-71.45909000
0.02366742,-50.18769000
0.02400077,-60.36560000
0.02433411,-54.39924000
0.02466746,-68.07153000
0.02500080,-52.72072000
0.02533414,-30.44221000
0.02566749,-24.07910000
0.02600083,-11.20029000
0.02633418,-3.35703600
0.02666752,18.02118000
0.02700086,25.71184000
0.02733421,50.09613000
0.02766755,47.10532000
0.02800090,57.17642000
0.02833424,74.00738000
0.02866758,60.27405000
0.02900093,58.04620000
0.02933427,56.36768000
0.02966762,66.89657000
0.03000096,63.00546000
0.03033430,57.66472000
0.03066765,34.40962000
0.03100099,14.95407000
0.03133434,-5.37125700
0.03166768,-19.71496000
0.03200103,-32.50221000
0.03233437,-40.02502000
0.03266771,-42.87850000
0.03300106,-57.92413000
0.03333440,-75.68590000
0.03366775,-71.62694000
0.03400109,-69.70428000
0.03433443,-83.68175000
0.03466778,-71.91687000
0.03500112,-57.54264000
0.03533447,-47.12057000
0.03566781,-50.50813000
0.03600115,-42.60384000
0.03633450,-17.86859000
0.03666784,29.02310000
0.03700119,48.79910000
0.03733453,61.32694000
0.03766787,49.85198000
0.03800122,49.11954000
0.03833456,59.06857000
0.03866791,75.27390000
0.03900125,56.73391000
0.03933459,69.88738000
0.03966794,62.73079000
0.04000128,64.11938000
0.04033463,54.61287000
0.04066797,42.42073000
0.04100131,27.23777000
0.04133466,-1.51066600
0.04166800,-10.07111000
0.04200135,-24.30799000
0.04233469,-35.92028000
0.04266803,-48.89065000
0.04300138,-55.16220000
0.04333472,-51.07272000
0.04366807,-57.28324000
0.04400141,-58.58028000
0.04433475,-61.72368000
0.04466810,-48.18872000
0.04500144,-51.83569000
0.04533479,-53.43791000
0.04566813,-36.65273000
0.04600147,-21.28666000
0.04633482,-6.08844200
0.04666816,14.80148000
0.04700151,22.17170000
0.04733485,35.61510000
0.04766819,47.63939000
0.04800154,57.26798000
0.04833488,69.44486000
0.04866823,63.61583000
0.04900157,54.06354000
0.04933491,64.59242000
0.04966826,69.36857000
0.05000160,53.80413000
0.05033495,41.30680000
0.05066829,33.47880000
0.05100163,16.29688000
0.05133498,1.23600000
0.05166832,-14.96933000
0.05200167,-35.41673000
0.05233501,-51.07272000
0.05266835,-64.95864000
0.05300170,-66.24042000
0.05333504,-55.10117000
0.05366839,-70.57405000
0.05400173,-78.05109000
0.05433507,-64.60768000
0.05466842,-81.14871000
0.05500176,-80.61464000
0.05533511,-59.14487000
