Time,Channel A
(s),(mV)

0.00000000,-86.56575000
0.00033334,-74.81612000
0.00066669,-50.59968000
0.00100003,-40.42176000
0.00133338,-26.64266000
0.00166672,-17.57866000
0.00200006,11.94800000
0.00233341,45.21317000
0.00266675,66.56087000
0.00300010,84.88723000
0.00333344,98.28486000
0.00366678,101.62660000
0.00400013,80.91982000
0.00433347,99.15463000
0.00466682,97.64397000
0.00500016,86.96249000
0.00533350,77.94427000
0.00566685,83.11715000
0.00600019,91.02145000
0.00633354,68.95657000
0.00666688,47.01376000
0.00700022,24.55214000
0.00733357,4.86770200
0.00766691,-21.53081000
0.00800026,-35.96606000
0.00833360,-41.87139000
0.00866694,-47.50206000
0.00900029,-55.46738000
0.00933363,-54.41450000
0.00966698,-49.01273000
0.01000032,-50.69124000
0.01033366,-22.17170000
0.01066701,-28.04651000
0.01100035,-23.71288000
0.01133370,-7.85851600
0.01166704,17.76177000
0.01200038,45.94561000
0.01233373,65.85894000
0.01266707,66.94234000
0.01300042,80.95035000
0.01333376,91.66233000
0.01366710,88.21375000
0.01400045,73.82426000
0.01433379,87.26767000
0.01466714,70.26887000
0.01500048,95.08041000
0.01533382,90.44160000
0.01566717,78.47834000
0.01600051,65.21805000
0.01633386,49.24161000
0.01666720,23.88073000
0.01700054,7.55333000
0.01733389,-16.28162000
0.01766723,-36.97317000
0.01800058,-50.50813000
0.01833392,-59.17539000
0.01866726,-59.28220000
0.01900061,-57.93939000
0.01933395,-73.10708000
0.01966730,-72.16101000
0.02000064,-76.86086000
0.02033398,-60.67079000
0.02066733,-52.14087000
0.02100067,-60.07568000
0.02133402,-47.13583000
0.02166736,-33.57036000
0.02200070,-2.85348100
0.02233405,33.18888000
0.02266739,61.15909000
0.02300074,74.11420000
0.02333408,64.01257000
0.02366742,71.48961000
0.02400077,84.38367000
0.02433411,106.50960000
0.02466746,87.03878000
0.02500080,100.39060000
0.02533414,92.54737000
0.02566749,88.53419000
0.02600083,70.69613000
0.02633418,43.09213000
0.02666752,24.87259000
0.02700086,5.38651700
0.02733421,-25.78814000
0.02766755,-29.48088000
0.02800090,-38.78902000
0.02833424,-56.97805000
0.02866758,-53.36161000
0.02900093,-50.47761000
0.02933427,-69.53642000
0.02966762,-48.24976000
0.03000096,-68.34620000
0.03033430,-37.49199000
0.03066765,-26.96310000
0.03100099,-23.05673000
0.03133434,-6.59199800
0.03166768,0.79348120
0.03200103,31.18991000
0.03233437,51.05746000
0.03266771,71.91687000
0.03300106,84.74989000
0.03333440,94.33270000
0.03366775,67.96471000
0.03400109,72.11523000
0.03433443,102.84740000
0.03466778,71.82531000
0.03500112,98.51375000
0.03533447,99.21567000
0.03566781,74.48042000
0.03600115,54.85702000
0.03633450,37.27835000
0.03666784,13.67229000
0.03700119,-3.84533200
0.03733453,-14.52681000
0.03766787,-37.88873000
0.03800122,-54.30769000
0.03833456,-66.83553000
0.03866791,-64.76027000
0.03900125,-50.11139000
0.03933459,-69.87212000
0.03966794,-59.08383000
0.04000128,-84.68886000
0.04033463,-65.63005000
0.04066797,-52.33924000
0.04100131,-43.93139000
0.04133466,-39.27732000
0.04166800,-19.92859000
0.04200135,17.76177000
0.04233469,56.16931000
0.04266803,86.58101000
0.04300138,87.48130000
0.04333472,82.04900000
0.04366807,80.03479000
0.04400141,76.96767000
0.04433475,103.57980000
0.04466810,84.06322000
0.04500144,111.10260000
0.04533479,89.51079000
0.04566813,72.96975000
0.04600147,75.60960000
0.04633482,50.70650000
0.04666816,32.33436000
0.04700151,4.11999800
0.04733485,-14.02325000
0.04766819,-43.39732000
0.04800154,-41.41361000
0.04833488,-51.46946000
0.04866823,-71.71850000
0.04900157,-41.41361000
0.04933491,-66.49982000
0.04966826,-52.82754000
0.05000160,-65.64531000
0.05033495,-38.11761000
0.05066829,-35.32517000
0.05100163,-29.43510000
0.05133498,-12.58888000
0.05166832,-7.69066400
0.05200167,28.03125000
0.05233501,57.55791000
0.05266835,61.08279000
0.05300170,87.64915000
0.05333504,104.57170000
0.05366839,82.18634000
0.05400173,82.93404000
0.05433507,99.36826000
0.05466842,77.16605000
0.05500176,90.68575000
0.05533511,92.39478000
0.05566845,77.65434000
